,quarter,pick_expanding,qbar_expanding,pick_thresholded_expanding,pick_rolling 126,qbar_rolling 126,pick_thresholded_rolling 126,pick_rolling 252,qbar_rolling 252,pick_thresholded_rolling 252,pick_ewma hl 63,qbar_ewma hl 63,pick_thresholded_ewma hl 63,p26_pick_expanding,p26_pick_rolling 126,p26_pick_rolling 252,q_10:00,q_10:30,q_11:00,q_11:30,q_12:00,q_12:30,q_13:00,q_13:30,q_14:00,q_14:30,q_15:00
2021-08-02,2021Q3,15:00,0.7592371008839726,15:00,15:00,0.8586590572282371,15:00,15:00,0.7592371008839726,15:00,15:00,0.8788437449119186,15:00,11:00,11:30,11:00,-0.06950001596100279,-0.6095060825691212,-0.6074172057590046,-0.7884339934640656,0.9237325240041945,1.177845264205562,0.780507847664947,0.5829578055159795,0.46987913762451144,0.2770409019595445,-0.1351821231241862
2021-08-04,2021Q3,15:00,0.7556450558076346,15:00,15:00,0.8406988551081425,15:00,15:00,0.7556450558076346,15:00,15:00,0.8669820044148494,15:00,11:00,11:30,11:00,1.0440173998711717,1.0259532662668744,1.0915463343491718,0.9660883101039951,0.7528340069237803,0.6955969019646324,0.5733302477655071,0.4119032631686238,0.23078033948657603,0.10821150545243055,0.418168505453548
2021-08-06,2021Q3,15:00,0.7542951496062182,15:00,15:00,0.8325611839225752,15:00,15:00,0.7542951496062182,15:00,15:00,0.8617358961438886,15:00,11:00,11:30,11:00,1.0925411613675877,0.965941739188067,1.0739814951398088,1.0852056607077263,0.8793706010625921,0.7353981088106076,0.8287890163033291,0.5761980570467816,0.4469005942267692,0.4463642421249036,1.3758730955424414
2021-08-09,2021Q3,15:00,0.7567715557653267,15:00,15:00,0.8417357844187454,15:00,15:00,0.7567715557653267,15:00,15:00,0.8677410778588658,15:00,11:00,11:30,11:00,1.5881335916013126,1.2997099515532162,1.0907446265926488,0.8913394170062388,1.23549501386364,1.3333612670118753,1.280713713748273,1.0716721877371675,0.8847932314129653,1.8352292813853786,1.9310183700488535
2021-08-11,2021Q3,15:00,0.761431265345817,15:00,15:00,0.8524841502107705,15:00,15:00,0.761431265345817,15:00,15:00,0.8801511194709538,15:00,11:00,11:30,11:00,0.34578056809547714,0.1549596106375803,0.2521100465331716,0.6490400596507431,0.6182138963377518,0.3446614507166238,0.35474760776889736,0.3057706202492013,0.22969302232694658,-0.00896583649815868,-0.21673819354218743
2021-08-13,2021Q3,15:00,0.7575649828996193,15:00,15:00,0.8586115546139823,15:00,15:00,0.758907776518745,15:00,15:00,0.8673581072389825,15:00,11:00,11:30,11:00,1.421406105021473,1.3918864573691054,1.3591696677858562,1.0381981526092767,1.107332372147776,0.880237729653478,0.7406261066891656,0.6486612144740901,0.39642121342797176,0.3626607000547086,0.6891682588134846
2021-08-16,2021Q3,15:00,0.7572957044583353,15:00,15:00,0.8397009827785319,15:00,15:00,0.7627586551661948,15:00,15:00,0.8652813775491995,15:00,11:00,11:30,11:00,0.5304378010586946,0.6069012141805603,0.08670200203258865,0.024299616436440033,-0.05946795248637609,-0.04536716854290735,-0.14777833602367307,-0.1659146166014485,0.0930584540057956,0.028445405234482496,-0.12664100483973822
2021-08-18,2021Q3,15:00,0.7538292859904997,15:00,15:00,0.8419455304404381,15:00,15:00,0.7695039313151755,15:00,15:00,0.8537291601437987,15:00,11:00,11:30,11:00,-0.9203481417329777,-1.1321755227985397,-1.1194648861206724,-1.1614118548006747,-1.2549145603316163,-1.2062650206907832,-1.467608082382396,-1.508024473365186,-1.4760975385112025,-1.632927111100968,-1.9293331142980135
2021-08-20,2021Q3,15:00,0.7433481828643727,15:00,15:00,0.8192684678712568,15:00,15:00,0.759137866626955,15:00,15:00,0.8213396157417638,15:00,11:00,11:30,11:00,1.0779703967765837,1.1738742774553679,1.2423555715176,1.0673411367366619,0.8506836275385657,1.2845249211307228,0.8816694015125804,0.8690408504891792,1.368908419611782,1.2127327899947755,0.9810928746452665
2021-08-23,2021Q3,15:00,0.7442732594860882,15:00,15:00,0.8177412387791769,15:00,15:00,0.7644047462634681,15:00,15:00,0.8231975461801064,15:00,11:00,11:30,11:00,0.07571436286368338,0.16489571409094356,0.13117207242859294,0.1681975078407918,0.08059246244160068,-0.031524461263629525,-0.022411604512717627,0.15510414390771707,0.09945491460386345,-0.18491277728872527,-0.3389088908119275
2021-08-25,2021Q3,15:00,0.7400748790585765,15:00,15:00,0.8199607688130656,15:00,15:00,0.7657194392013246,15:00,15:00,0.8096915397518143,15:00,11:00,11:30,11:00,1.1857290034587482,1.1194333459083752,1.0408847915358994,1.4449736773153097,1.7005515063688699,2.1590542251096716,2.012718800296742,2.3322872205229177,2.155098244529858,2.215031922083387,2.0772131080174785
2021-08-27,2021Q3,15:00,0.7452375749232827,15:00,15:00,0.8366583301948521,15:00,15:00,0.7732999375604531,15:00,15:00,0.8244126713581515,15:00,11:00,11:30,11:00,0.8083091825927572,1.298427313436939,1.040849328998614,1.087633531541978,1.7250062263263928,1.4782570067770038,1.766735425439802,1.9299596105433579,1.8025841128769915,2.3002194817512245,1.9475943728531357
2021-08-30,2021Q3,15:00,0.7498620241460898,15:00,15:00,0.8354047036482221,15:00,15:00,0.7780401829214956,15:00,15:00,0.8374486630809854,15:00,11:00,11:30,11:00,-0.34285741096530326,0.12310648765728073,0.5266775097010857,0.23755469534732737,0.14507338311020815,0.4721443074257429,0.39884965592918364,0.2216989529352199,0.12789221057750547,-0.05019346464361825,-0.2663268657826871
2021-08-31,2021Q3,15:00,0.7459685801233743,15:00,15:00,0.8288117868089927,15:00,15:00,0.7793920455785666,15:00,15:00,0.8246464095763455,15:00,11:00,11:30,11:00,0.28705150624673853,0.15357231602780128,-0.022384966769526473,-0.14727046346250314,-0.3924152380552747,-0.5795062123585728,-0.6553564991783192,0.2350618583933844,0.20709950310483255,0.20750487625915365,0.10897445397971509
2021-09-01,2021Q3,15:00,0.7435373048327495,15:00,15:00,0.8039857865759427,15:00,15:00,0.7713572227267429,15:00,15:00,0.8163510615914571,15:00,11:00,11:30,11:00,0.8442945126444815,0.47944860872850004,0.35034278295695914,0.40368253365837714,0.19402221947795853,0.2604747931939826,0.19187423098903966,0.08564286943701183,-0.14228309888076368,0.08336498045795979,0.8900911466822886
2021-09-03,2021Q3,15:00,0.7440945437751433,15:00,15:00,0.8227650618450141,15:00,15:00,0.7710757451095017,15:00,15:00,0.8172052280152945,15:00,11:00,11:30,11:00,1.669773014366608,1.4598354589642928,1.2483631840142202,1.1768572417986,1.2170120998333385,0.9664770316885285,0.9113265674361184,1.703947684215537,2.145788970278891,1.9988810010960496,1.7846680293016963
2021-09-07,2021Q3,15:00,0.7480361100081985,15:00,15:00,0.8352837583701135,15:00,15:00,0.7786401962707195,15:00,15:00,0.8284046253031395,15:00,11:00,11:30,11:00,0.07577865275305307,0.3550025109343722,0.043867103173653964,0.6614391477578461,0.36438954237477983,0.44896809619015715,0.5309240359735742,0.3293331184687846,0.25147580484886506,0.8452469792188831,0.6049620099092523
2021-09-08,2021Q3,15:00,0.747496207743674,15:00,15:00,0.8208423299706925,15:00,15:00,0.7784924425382449,15:00,15:00,0.8258196814244849,15:00,11:00,11:30,11:00,-0.7951405592037984,-0.8083190892443576,0.1847384798167962,-0.2004504238638436,0.15016675974595445,1.1160644480574755,1.6915559408860774,1.5601664531748956,1.864331141159817,3.14225778912413,3.0781370777816166
2021-09-10,2021Q3,15:00,0.7562580155257717,15:00,15:00,0.8473031321879912,15:00,15:00,0.790659174089568,15:00,15:00,0.8518597800070251,15:00,11:00,11:30,11:00,-0.4609925077625968,-0.36464559134777613,-0.14204550921573988,-0.14432689903903143,-0.44242984841244004,-0.619549792698703,-0.9956776507246324,-0.9206576583595772,-1.099889033234932,-1.1041936963596446,-1.2655473156914527
2021-09-13,2021Q3,15:00,0.7486857109144711,15:00,15:00,0.8507012570027632,15:00,15:00,0.773695368567516,15:00,15:00,0.8273945973844642,15:00,11:00,11:30,11:00,-0.03531750149286612,0.2912045574698956,0.10088932721316646,0.41909833533784385,0.4598458436429548,0.293125725171246,0.060630185731558345,0.5178885885497536,0.48010676063599694,0.32818575961298063,-0.011180336544792717
2021-09-15,2021Q3,15:00,0.7458503898418619,15:00,15:00,0.8473157837112396,15:00,15:00,0.7570764922305442,15:00,15:00,0.8177113696508025,15:00,11:00,11:30,11:00,0.8573824416697629,0.8683715748843629,0.7077525446555113,0.5580397789527243,0.3327848150689542,0.35981390621174353,1.2576774228322036,1.2655817040183928,1.0987672573849807,0.9475892036942786,0.6830636276585967
2021-09-17,2021Q3,15:00,0.7456169818040059,15:00,15:00,0.8311541847127017,15:00,15:00,0.7603903593691125,15:00,15:00,0.8161575000011425,15:00,11:00,11:30,11:00,1.5478748038645,1.5302878613858428,2.062901114731598,1.8394355905744078,1.9505367807395366,1.8004462637020426,1.7814565479165247,2.3857890427660475,3.315740865308683,3.1554957218270197,4.142095240323855
2021-09-20,2021Q3,15:00,0.758196530909635,15:00,15:00,0.8569736105693969,15:00,15:00,0.7693734703921091,15:00,15:00,0.8545167313391818,15:00,11:00,11:30,11:00,-0.30336911104019204,-0.4637181222075522,-0.5724247961476929,-0.8179735881552344,-0.6166280474559277,-0.7053842353596625,-0.787377167808816,-0.990967780675135,-1.0960972533720466,-0.7901997819025721,-1.1230168390170647
2021-09-22,2021Q3,15:00,0.7512547841571379,15:00,15:00,0.8454125026975149,15:00,15:00,0.7662425961758635,15:00,15:00,0.831722607069271,15:00,11:00,11:30,11:00,0.3293846280069489,0.21770858079089322,0.143140250014463,0.08011891816820689,0.14878880472459707,0.10478390114340225,0.034047173682634865,0.23145165308006105,0.10942246168047093,-0.3782572336070148,0.34397919798509946
2021-09-24,2021Q3,15:00,0.7497574474432701,15:00,15:00,0.8376307210106697,15:00,15:00,0.7586407748073098,15:00,15:00,0.8261038962471602,15:00,11:00,11:30,11:00,0.791285358450048,0.672694740517412,0.7318175494604255,0.6261510231420554,0.8772011855240556,0.7228044934417371,0.5815112692769873,0.2693450661262761,0.7682362735121062,0.4734758009258449,2.7981246544456297
2021-09-27,2021Q3,15:00,0.7572606240256964,15:00,15:00,0.8599813707295157,15:00,15:00,0.7678975132695183,15:00,15:00,0.8488080804012648,15:00,11:00,11:30,11:00,0.24704407133966066,0.07573083963253491,0.03388575481128448,-0.08720885025844832,-0.145992245943582,-0.36339112902202886,0.21551417519166377,0.3523928484793479,0.320053267861172,0.16396306519866,0.4512750429133795
2021-09-29,2021Q3,15:00,0.7561438883282062,15:00,15:00,0.8549031290974601,15:00,15:00,0.765372918549532,15:00,15:00,0.8442338326839643,15:00,11:00,11:30,11:00,0.09972728605194404,0.011385216314861103,-0.263936856489811,-0.13301487104745946,-0.30591252166999905,-0.10545351483595305,-0.305480415922868,-0.34196222237009777,-0.6138033731756123,-0.36795581343935463,-0.6094225985524924
2021-09-30,2021Q3,15:00,0.7511781920122764,15:00,15:00,0.8518371198162127,15:00,15:00,0.7646904143565764,15:00,15:00,0.8275166490230551,15:00,11:00,11:30,11:00,-0.7965129612672595,-0.8717250978027121,-0.744307162346878,-1.0521540553000646,-0.3634626828924523,-0.036973514236697126,-0.22026779715437184,-0.30088885821483086,-0.49903978381143665,-0.6777946982511875,-0.8715124593109985
2021-10-01,2021Q4,15:00,0.7452988780582066,15:00,15:00,0.8292189976848481,15:00,15:00,0.7548081994748014,15:00,15:00,0.8079885547022396,15:00,11:00,11:30,11:00,0.319166803598613,0.44588524329611445,0.5229581301956906,0.6382861676580174,0.7306067889631698,0.5772080315359764,0.45387646894545536,0.4363801101309755,0.8795865110971971,1.0717968765485482,1.4063182540049046
2021-10-04,2021Q4,15:00,0.7476852295959203,15:00,15:00,0.8463647074953881,15:00,15:00,0.7639299873411662,15:00,15:00,0.8148617723112955,15:00,11:00,11:30,11:00,-0.32219552717713207,0.5586663891276635,1.5203486097662944,1.4293391078289952,1.2601617798628748,1.6271477247276138,1.5272714294185532,1.418740961837421,1.1918092203432777,1.1567277252922739,1.092467117411108
2021-10-06,2021Q4,15:00,0.7489254522139605,15:00,15:00,0.8452423402144331,15:00,15:00,0.7735804119602018,15:00,15:00,0.8180489817074984,15:00,11:00,11:30,11:00,-0.09058374728054575,-0.16630050915881583,-0.3263491378937444,-0.25002019114891044,-0.34468911578387434,-0.06077362322551147,-0.26543929012229034,-0.09908944276902441,0.24772886956885087,0.7156178556406803,0.6351866294390207
2021-10-08,2021Q4,15:00,0.7485177861825091,15:00,15:00,0.8492910825779755,15:00,15:00,0.7762069357129602,15:00,15:00,0.8159506553673187,15:00,11:00,11:30,11:00,0.6009414372881936,0.4135868604072308,0.2115460671021123,0.11238446315633327,0.13691433332872832,0.26917793727703027,-0.01433132176451118,0.1762086495710496,0.12120920315828926,0.4433381248135253,0.28116656574393545
2021-10-11,2021Q4,15:00,0.7468486746809427,15:00,15:00,0.833165494956856,15:00,15:00,0.780017852377439,15:00,15:00,0.8098173321729957,15:00,11:00,11:30,11:30,-0.2590454136819336,-0.3777303107224704,-0.46851026149328334,-0.6027372899834544,-0.8647575874729023,-0.6266308098506611,-0.49760439261793493,0.49315735926655163,0.16438664039925358,-0.10736144895719986,-0.43394167118141364
2021-10-13,2021Q4,15:00,0.7426465738059878,15:00,15:00,0.8369898637895057,15:00,15:00,0.7742620892192226,15:00,15:00,0.795560438701813,15:00,11:00,11:30,11:30,0.9047272246791661,1.2740972083854167,1.2993906358016347,1.2320596767065788,1.3485950900142636,1.294439745767567,1.2441512796052976,2.31890408602954,2.3059752242978355,2.013868781885656,1.8877593493533777
2021-10-15,2021Q4,15:00,0.7467072574072195,15:00,15:00,0.8412157385529172,15:00,15:00,0.7738087046814243,15:00,15:00,0.808073521596623,15:00,11:00,11:30,11:00,0.6227562750617925,0.6861214205117339,1.0431561071191333,0.9997027091793622,1.1325387657858068,1.0681024486130204,1.1034328308951409,1.0834426133395065,1.4667884822042494,3.198334960495321,2.9467319870773405
2021-10-18,2021Q4,15:00,0.754481196381319,15:00,15:00,0.8196060682558763,15:00,15:00,0.7900276882241745,15:00,15:00,0.8325630556905471,15:00,11:00,11:30,11:00,1.410224749642224,1.3538747917946292,1.0797071186630645,1.7293013470127012,1.8714504663048237,1.7165573708148203,1.7306194590348776,1.8939542488428578,1.978691315122848,1.8975537983030035,2.3202174231571306
2021-10-20,2021Q4,15:00,0.7599943521094028,15:00,15:00,0.8358718060160114,15:00,15:00,0.8004589677514313,15:00,15:00,0.8495893522296459,15:00,11:00,11:30,11:00,0.294361612141635,0.5868129976940167,0.5550533917764031,0.5456743760514398,0.48118612710901015,0.4128035919868645,0.3216395029969017,2.0142723540723018,1.6222388761740705,1.9327623351389691,1.6327109277991265
2021-10-22,2021Q4,15:00,0.7630565155328756,15:00,15:00,0.8430019004221787,15:00,15:00,0.8087149452556545,15:00,15:00,0.8585477209219949,15:00,11:00,11:30,11:30,-0.517117267517448,-0.6294406253584024,-0.2515668128689716,0.45930222343689936,0.7410455304143186,0.7126473947685139,0.6277910376316483,0.3367925970453172,0.6350210726135807,1.9520787292908546,2.2456925536443446
2021-10-25,2021Q4,15:00,0.7682405576241744,15:00,15:00,0.8474045436701951,15:00,15:00,0.8156391754173402,15:00,15:00,0.8744078106886727,15:00,11:00,11:30,11:00,1.076622759824004,0.8188937043347962,0.6709597763765544,0.7891468639771867,0.8135415061265873,1.1929243287810227,0.9935019258220583,1.0734661625085338,1.1188573135777808,1.635504430906029,2.8712697052958562
2021-10-27,2021Q4,15:00,0.7755681853164103,15:00,15:00,0.8665092147501965,15:00,15:00,0.8229399065131329,15:00,15:00,0.8972279567472974,15:00,11:00,11:30,11:00,-0.6503726321974309,-0.342488339372954,-0.47585845225140266,-0.724776743007901,-0.7973184187486322,-0.9380325287236214,-1.18922607102156,-1.1769662741376798,-1.3443100005880955,-1.5848710543045592,-1.5716587650751186
2021-10-29,2021Q4,15:00,0.7674180917386618,15:00,15:00,0.855814106146447,15:00,15:00,0.8198500529794986,15:00,15:00,0.8690272137749778,15:00,11:00,11:30,11:30,-0.15799777553481514,-0.31654081674192264,-0.4510523642497484,-0.43331079575158493,-0.5942460805073534,-0.41823975678839714,-0.5943804251837094,-0.8172665993456166,-0.791737318066879,-0.4918527100698995,-0.5949837513739191
2021-11-01,2021Q4,15:00,0.7627038985098986,15:00,15:00,0.8453582582657169,15:00,15:00,0.8210311390780636,15:00,15:00,0.8523126471131249,15:00,11:00,11:30,11:30,0.0789645165178631,0.2834083814737721,0.2660769147084734,0.21064670346208247,0.0618970667451137,-0.09303267878765244,-0.2543664365438794,0.09726514005568587,0.34731554391848674,0.25474153705544106,0.3546312117808515
2021-11-03,2021Q4,15:00,0.7612967513142812,15:00,15:00,0.8408593709680938,15:00,15:00,0.8182901082732286,15:00,15:00,0.846633331296142,15:00,11:00,11:30,11:30,0.547173176051915,0.47601636804585046,0.4632858691419407,0.5012398545759599,0.40185971924549607,0.38189884759892095,0.3602130045413466,0.38939901041026437,0.4795850611373406,0.13345661679369708,1.190444795281405
2021-11-05,2021Q4,15:00,0.76277148686056,15:00,15:00,0.8258209014321878,15:00,15:00,0.8230681694068926,15:00,15:00,0.8505549112316826,15:00,11:00,11:30,11:30,-0.7284180353670985,-0.9685089155011934,-1.1586989722589522,-1.116432187387145,-1.308253046912541,-1.4304298204637842,-1.1595616798119137,0.7778099480330846,1.560552210393726,1.5651852236139032,1.3098519116463652
2021-11-08,2021Q4,15:00,0.7646450499591415,15:00,15:00,0.8232319052674987,15:00,15:00,0.822558864687281,15:00,15:00,0.855791310958162,15:00,11:00,11:30,11:00,1.0401391885619686,0.7939061102955896,0.8611777084188279,0.6746327929247276,1.1223406429214644,1.0237893619290308,0.8204109767700296,0.7060268925985447,0.5779439613985257,0.41955091656382987,1.068943994378078
2021-11-10,2021Q4,15:00,0.7656836129093767,15:00,15:00,0.8347920463324814,15:00,15:00,0.816877358814609,15:00,15:00,0.8582203290419437,15:00,11:00,11:30,11:00,-0.3656543663427089,-0.4102375100141,-0.6924285897840602,-0.8379479073003703,-1.0116910587168517,-0.7721314742962059,-0.783239196868223,-0.25054011186837,-0.13072992582696108,0.8326905525695771,0.4833412187734479
2021-11-12,2021Q4,15:00,0.7647232646300028,15:00,15:00,0.8432963974235935,15:00,15:00,0.8210368705060485,15:00,15:00,0.8539502667027167,15:00,11:00,10:30,11:00,-0.0479989516699209,-0.3709563428045059,-0.27629195704350107,1.1993532499278825,1.0598322367498487,1.078262449518795,1.0614876015582662,0.8887905289319364,0.9708119239244113,1.2597499239045298,1.0277031939081227
2021-11-15,2021Q4,15:00,0.7656147220173863,15:00,15:00,0.8317117863446497,15:00,15:00,0.8114142379938032,15:00,15:00,0.8559285130798169,15:00,11:00,11:30,11:30,0.1365960049060341,0.5444937602375498,0.3418486935668662,0.2737212221313462,1.1379322310091669,1.0692507687440151,1.3422109749354905,1.1339465697541273,1.041873738312903,1.0472474580606341,2.5984291395701415
2021-11-17,2021Q4,15:00,0.7718066626172267,15:00,15:00,0.8498093454830029,15:00,15:00,0.8153964153336762,15:00,15:00,0.8757587856157746,15:00,11:00,11:30,11:30,-0.04970814428625142,-0.2897117317077862,-0.48451747064675776,-0.6081745564333639,-0.6611499694025315,0.8538621772327215,0.8786329941374383,0.7261086208914274,0.5030359079916764,1.1564910914362816,1.1610450631730143
2021-11-19,2021Q4,15:00,0.7731172296224651,15:00,15:00,0.8400365040779499,15:00,15:00,0.8128654673327755,15:00,15:00,0.8790040217540104,15:00,11:00,10:30,11:30,0.06436458675451713,0.660638660832612,0.41800912581606914,0.4124774560967978,0.2858116151985644,0.27324851304891584,0.1946099916254971,2.1859047690608975,2.4265089661415717,2.3178178302604726,2.085118995135996
