,w0p5_K_c,w0p5_K_p,w0p5_entry,w0p5_ask,w0p5_pay,w1_K_c,w1_K_p,w1_entry,w1_ask,w1_pay,w2_K_c,w2_K_p,w2_entry,w2_ask,w2_pay
2023-01-18,3965.0,3920.0,0.2500000074505806,0.30000001192092896,0.0,3985.0,3900.0,0.05000000074505806,0.10000000149011612,0.0,4025.0,3860.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-19,3935.0,3895.0,0.2750000059604645,0.3500000089406967,0.0,3955.0,3875.0,0.05000000074505806,0.10000000149011612,0.0,3995.0,3835.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-20,3985.0,3940.0,0.475000012665987,0.550000011920929,0.0,4005.0,3920.0,0.10000000149011612,0.15000000223517418,0.0,4045.0,3885.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-23,4035.0,3990.0,0.27500000409781933,0.3500000014901161,0.0,4055.0,3970.0,0.05000000074505806,0.10000000149011612,0.0,4095.0,3930.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-24,4040.0,3995.0,0.10000000149011612,0.15000000223517418,0.0,4060.0,3975.0,0.05000000074505806,0.10000000149011612,0.0,4100.0,3935.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-25,4035.0,3990.0,0.25000000558793545,0.30000000447034836,0.0,4055.0,3970.0,0.05000000074505806,0.10000000149011612,0.0,4095.0,3930.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-26,4075.0,4030.0,0.10000000149011612,0.15000000223517418,0.0,4095.0,4010.0,0.05000000074505806,0.10000000149011612,0.0,4140.0,3970.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-27,4110.0,4065.0,0.2750000059604645,0.3500000089406967,0.0,4130.0,4045.0,0.10000000149011612,0.15000000223517418,0.0,4175.0,4005.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-30,4040.0,3995.0,0.2500000074505806,0.30000001192092896,0.0,4060.0,3975.0,0.05000000074505806,0.10000000149011612,0.0,4100.0,3935.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-31,4075.0,4025.0,0.17500000447034836,0.2500000074505806,1.60009765625,4095.0,4005.0,0.05000000074505806,0.10000000149011612,0.0,4135.0,3965.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-01,4150.0,4100.0,2.949999988079071,3.0,0.0,4170.0,4080.0,0.6000000014901161,0.6499999910593033,0.0,4210.0,4040.0,0.10000000149011612,0.15000000223517418,0.0
2023-02-02,4190.0,4140.0,0.6249999925494194,0.699999988079071,0.0,4210.0,4120.0,0.15000000409781933,0.20000000670552254,0.0,4250.0,4080.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-03,4160.0,4115.0,0.9249999970197678,0.9999999701976776,0.0,4180.0,4090.0,0.10000000149011612,0.15000000223517418,0.0,4220.0,4050.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-06,4125.0,4080.0,0.2000000048428774,0.2500000074505806,0.0,4145.0,4060.0,0.05000000074505806,0.10000000149011612,0.0,4190.0,4020.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-07,4180.0,4135.0,0.5000000074505806,0.550000011920929,0.0,4205.0,4115.0,0.10000000149011612,0.15000000223517418,0.0,4245.0,4075.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-08,4140.0,4095.0,0.32500000670552254,0.4000000059604645,0.0,4160.0,4075.0,0.05000000074505806,0.10000000149011612,0.0,4200.0,4035.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-09,4100.0,4055.0,0.30000000819563866,0.3500000089406967,0.0,4125.0,4035.0,0.05000000074505806,0.10000000149011612,0.0,4165.0,3995.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-10,4105.0,4060.0,0.3500000089406967,0.4000000059604645,0.0,4125.0,4040.0,0.05000000074505806,0.10000000149011612,0.0,4165.0,3995.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-13,4150.0,4105.0,0.12500000186264515,0.20000000298023224,0.0,4175.0,4085.0,0.05000000074505806,0.10000000149011612,0.0,4215.0,4045.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-14,4165.0,4115.0,0.2000000048428774,0.2500000074505806,0.0,4185.0,4095.0,0.05000000074505806,0.10000000149011612,0.0,4225.0,4055.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-15,4160.0,4115.0,0.15000000409781933,0.20000000670552254,0.0,4180.0,4090.0,0.05000000074505806,0.10000000149011612,0.0,4220.0,4050.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-16,4125.0,4080.0,0.6000000052154064,0.7000000029802322,0.0,4145.0,4060.0,0.10000000149011612,0.15000000223517418,0.0,4185.0,4015.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-17,4095.0,4050.0,0.6000000014901161,0.6500000059604645,0.0,4115.0,4030.0,0.10000000149011612,0.15000000223517418,0.0,4155.0,3990.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-21,4025.0,3980.0,0.2750000059604645,0.3500000089406967,0.0,4045.0,3960.0,0.05000000074505806,0.10000000149011612,0.0,4085.0,3920.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-22,4005.0,3960.0,0.2500000074505806,0.30000001192092896,0.0,4025.0,3940.0,0.05000000074505806,0.10000000149011612,0.0,4065.0,3900.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-23,4045.0,4000.0,0.3000000026077032,0.3500000014901161,0.0,4065.0,3980.0,0.10000000149011612,0.15000000223517418,0.0,4105.0,3935.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-24,3995.0,3950.0,0.4750000052154064,0.5499999970197678,0.0,4015.0,3930.0,0.07500000111758709,0.15000000223517418,0.0,4050.0,3890.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-27,4005.0,3960.0,0.2000000048428774,0.2500000074505806,0.0,4025.0,3940.0,0.05000000074505806,0.10000000149011612,0.0,4065.0,3900.0,0.05000000074505806,0.10000000149011612,0.0
2023-02-28,4000.0,3955.0,0.25000000558793545,0.30000000447034836,0.0,4020.0,3935.0,0.05000000074505806,0.10000000149011612,0.0,4060.0,3895.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-01,3970.0,3925.0,0.25000000558793545,0.30000000447034836,0.0,3990.0,3905.0,0.05000000074505806,0.10000000149011612,0.0,4030.0,3865.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-02,4000.0,3955.0,0.15000000223517418,0.20000000298023224,0.0,4020.0,3935.0,0.05000000074505806,0.10000000149011612,0.0,4060.0,3895.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-03,4065.0,4020.0,0.2500000074505806,0.30000001192092896,0.0,4085.0,4000.0,0.10000000149011612,0.15000000223517418,0.0,4125.0,3960.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-06,4070.0,4020.0,0.10000000149011612,0.15000000223517418,0.0,4090.0,4000.0,0.05000000074505806,0.10000000149011612,0.0,4130.0,3960.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-07,4010.0,3965.0,0.2500000074505806,0.30000001192092896,0.0,4030.0,3945.0,0.05000000074505806,0.10000000149011612,0.0,4070.0,3905.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-08,4000.0,3955.0,0.15000000223517418,0.20000000298023224,0.0,4020.0,3935.0,0.05000000074505806,0.10000000149011612,0.0,4055.0,3895.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-09,3940.0,3895.0,2.149999976158142,2.25,0.0,3960.0,3875.0,0.5750000029802322,0.6500000059604645,0.0,4000.0,3835.0,0.1250000037252903,0.20000000670552254,0.0
2023-03-10,3890.0,3850.0,2.224999964237213,2.350000023841858,0.0,3910.0,3830.0,0.30000000819563866,0.3500000089406967,0.0,3950.0,3790.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-13,3885.0,3840.0,2.2750000059604645,2.400000035762787,0.0,3905.0,3820.0,0.475000012665987,0.550000011920929,0.0,3940.0,3785.0,0.10000000149011612,0.15000000223517418,0.0
2023-03-14,3905.0,3865.0,1.0750000029802322,1.1500000059604645,14.2900390625,3925.0,3845.0,0.15000000409781933,0.20000000670552254,0.0,3965.0,3805.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-15,3910.0,3865.0,2.149999976158142,2.25,0.0,3930.0,3845.0,0.4750000089406967,0.550000011920929,0.0,3970.0,3810.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-16,3985.0,3940.0,0.6499999985098839,0.7000000029802322,0.0,4005.0,3920.0,0.15000000409781933,0.20000000670552254,0.0,4040.0,3880.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-17,3945.0,3900.0,1.550000011920929,1.649999976158142,0.0,3965.0,3880.0,0.3000000026077032,0.3500000014901161,0.0,4005.0,3840.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-20,3965.0,3925.0,0.4000000059604645,0.45000000298023224,0.0,3985.0,3905.0,0.05000000074505806,0.10000000149011612,0.0,4025.0,3865.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-21,4020.0,3975.0,0.15000000409781933,0.20000000670552254,0.0,4040.0,3955.0,0.05000000074505806,0.10000000149011612,0.0,4080.0,3915.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-22,4025.0,3980.0,3.3000000715255737,3.4000000953674316,43.030029296875,4045.0,3960.0,0.75,0.8499999940395355,23.030029296875,4085.0,3920.0,0.1250000037252903,0.20000000670552254,0.0
2023-03-23,3955.0,3910.0,4.225000023841858,4.349999904632568,0.0,3975.0,3890.0,0.9249999895691872,1.0,0.0,4015.0,3850.0,0.10000000149011612,0.15000000223517418,0.0
2023-03-24,3990.0,3945.0,0.7999999970197678,0.8499999940395355,0.0,4010.0,3925.0,0.15000000223517418,0.20000000298023224,0.0,4050.0,3885.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-27,4015.0,3970.0,0.25000000558793545,0.30000000447034836,0.0,4035.0,3950.0,0.10000000149011612,0.15000000223517418,0.0,4075.0,3910.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-28,3985.0,3940.0,0.15000000409781933,0.20000000670552254,0.0,4005.0,3920.0,0.05000000074505806,0.10000000149011612,0.0,4045.0,3880.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-29,4050.0,4005.0,0.17500000447034836,0.2500000074505806,0.0,4070.0,3985.0,0.05000000074505806,0.10000000149011612,0.0,4110.0,3945.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-30,4070.0,4025.0,0.10000000149011612,0.15000000223517418,0.0,4090.0,4005.0,0.05000000074505806,0.10000000149011612,0.0,4150.0,3965.0,0.05000000074505806,0.10000000149011612,0.0
2023-03-31,4125.0,4080.0,0.45000000298023224,0.5,0.0,4145.0,4060.0,0.07500000111758709,0.15000000223517418,0.0,4190.0,4020.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-03,4145.0,4100.0,0.12500000186264515,0.20000000298023224,0.0,4170.0,4080.0,0.05000000074505806,0.10000000149011612,0.0,4225.0,4040.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-04,4115.0,4070.0,0.15000000223517418,0.20000000298023224,0.0,4135.0,4050.0,0.05000000074505806,0.10000000149011612,0.0,4175.0,4010.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-05,4110.0,4065.0,0.10000000149011612,0.15000000223517418,0.0,4130.0,4040.0,0.05000000074505806,0.10000000149011612,0.0,4170.0,4000.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-06,4125.0,4080.0,0.05000000074505806,0.10000000149011612,0.0,4145.0,4060.0,0.05000000074505806,0.10000000149011612,0.0,4185.0,4015.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-10,4125.0,4075.0,0.15000000223517418,0.20000000298023224,0.0,4145.0,4055.0,0.05000000074505806,0.10000000149011612,0.0,4185.0,4015.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-11,4145.0,4100.0,0.05000000074505806,0.10000000149011612,0.0,4165.0,4080.0,0.05000000074505806,0.10000000149011612,0.0,4205.0,4035.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-12,4110.0,4065.0,0.5000000037252903,0.550000011920929,0.0,4130.0,4045.0,0.10000000149011612,0.15000000223517418,0.0,4175.0,4005.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-13,4170.0,4125.0,0.17500000447034836,0.2500000074505806,0.0,4190.0,4105.0,0.07500000111758709,0.15000000223517418,0.0,4235.0,4065.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-14,4155.0,4105.0,0.2000000048428774,0.2500000037252903,0.0,4175.0,4085.0,0.07500000111758709,0.15000000223517418,0.0,4215.0,4045.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-17,4170.0,4125.0,0.05000000074505806,0.10000000149011612,0.0,4190.0,4105.0,0.05000000074505806,0.10000000149011612,0.0,4235.0,4060.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-18,4175.0,4130.0,0.10000000149011612,0.15000000223517418,0.0,4195.0,4110.0,0.05000000074505806,0.10000000149011612,0.0,4240.0,4065.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-19,4180.0,4135.0,0.10000000149011612,0.15000000223517418,0.0,4200.0,4115.0,0.05000000074505806,0.10000000149011612,0.0,4245.0,4070.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-20,4140.0,4090.0,0.17500000447034836,0.2500000074505806,0.0,4160.0,4070.0,0.05000000074505806,0.10000000149011612,0.0,4200.0,4030.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-21,4155.0,4105.0,0.10000000149011612,0.15000000223517418,0.0,4175.0,4085.0,0.05000000074505806,0.10000000149011612,0.0,4215.0,4045.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-24,4160.0,4110.0,0.05000000074505806,0.10000000149011612,0.0,4180.0,4090.0,0.05000000074505806,0.10000000149011612,0.0,4220.0,4050.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-25,4105.0,4055.0,0.1250000037252903,0.20000000670552254,0.0,4125.0,4035.0,0.05000000074505806,0.10000000149011612,0.0,4165.0,3995.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-26,4075.0,4030.0,0.17500000447034836,0.2500000074505806,0.0,4095.0,4010.0,0.05000000074505806,0.10000000149011612,0.0,4140.0,3970.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-27,4160.0,4110.0,0.15000000223517418,0.20000000298023224,0.0,4180.0,4090.0,0.05000000074505806,0.10000000149011612,0.0,4220.0,4050.0,0.05000000074505806,0.10000000149011612,0.0
2023-04-28,4185.0,4135.0,0.15000000409781933,0.20000000670552254,0.0,4205.0,4115.0,0.10000000149011612,0.15000000223517418,0.0,4245.0,4075.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-01,4190.0,4145.0,0.10000000149011612,0.15000000223517418,0.0,4215.0,4125.0,0.05000000074505806,0.10000000149011612,0.0,4255.0,4085.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-02,4150.0,4100.0,0.1250000037252903,0.20000000670552254,0.0,4170.0,4080.0,0.05000000074505806,0.10000000149011612,0.0,4210.0,4040.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-03,4120.0,4075.0,2.700000047683716,2.8000000715255737,0.0,4145.0,4055.0,0.27500000409781933,0.3500000014901161,0.0,4185.0,4015.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-04,4085.0,4040.0,0.27500000409781933,0.3500000014901161,0.0,4105.0,4020.0,0.05000000074505806,0.10000000149011612,0.0,4145.0,3980.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-05,4165.0,4120.0,0.17500000447034836,0.2500000074505806,0.0,4185.0,4100.0,0.05000000074505806,0.10000000149011612,0.0,4225.0,4055.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-08,4160.0,4115.0,0.05000000074505806,0.10000000149011612,0.0,4180.0,4090.0,0.05000000074505806,0.10000000149011612,0.0,4220.0,4050.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-09,4150.0,4100.0,0.05000000074505806,0.10000000149011612,0.0,4170.0,4080.0,0.05000000074505806,0.10000000149011612,0.0,4210.0,4040.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-10,4165.0,4120.0,0.1250000037252903,0.20000000670552254,0.0,4185.0,4100.0,0.05000000074505806,0.10000000149011612,0.0,4225.0,4055.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-11,4150.0,4105.0,0.10000000149011612,0.15000000223517418,0.0,4170.0,4085.0,0.05000000074505806,0.10000000149011612,0.0,4215.0,4045.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-12,4135.0,4090.0,0.2000000048428774,0.2500000074505806,0.0,4155.0,4070.0,0.10000000149011612,0.15000000223517418,0.0,4195.0,4025.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-15,4160.0,4110.0,0.10000000149011612,0.15000000223517418,0.0,4180.0,4090.0,0.05000000074505806,0.10000000149011612,0.0,4220.0,4050.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-16,4150.0,4100.0,0.07500000111758709,0.15000000223517418,0.0,4170.0,4080.0,0.05000000074505806,0.10000000149011612,0.0,4210.0,4040.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-17,4175.0,4130.0,0.15000000409781933,0.20000000670552254,0.0,4195.0,4110.0,0.10000000149011612,0.15000000223517418,0.0,4240.0,4070.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-18,4205.0,4160.0,0.15000000223517418,0.20000000298023224,0.0,4230.0,4140.0,0.05000000074505806,0.10000000149011612,0.0,4270.0,4095.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-19,4210.0,4165.0,0.2000000048428774,0.2500000074505806,0.0,4230.0,4145.0,0.10000000149011612,0.15000000223517418,0.0,4275.0,4100.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-22,4220.0,4170.0,0.15000000409781933,0.20000000670552254,0.0,4240.0,4150.0,0.05000000074505806,0.10000000149011612,0.0,4280.0,4110.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-23,4175.0,4130.0,0.25000000558793545,0.30000000447034836,0.0,4195.0,4110.0,0.10000000149011612,0.15000000223517418,0.0,4240.0,4065.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-24,4150.0,4100.0,0.2750000059604645,0.3500000089406967,0.0,4170.0,4080.0,0.05000000074505806,0.10000000149011612,0.0,4210.0,4040.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-25,4180.0,4135.0,0.2750000078231096,0.3500000089406967,0.0,4200.0,4115.0,0.10000000149011612,0.15000000223517418,0.0,4245.0,4070.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-26,4230.0,4185.0,0.25000000558793545,0.30000000447034836,0.0,4250.0,4160.0,0.10000000149011612,0.15000000223517418,0.0,4295.0,4120.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-30,4230.0,4185.0,0.15000000223517418,0.20000000298023224,0.0,4250.0,4165.0,0.05000000074505806,0.10000000149011612,0.0,4295.0,4120.0,0.05000000074505806,0.10000000149011612,0.0
2023-05-31,4210.0,4165.0,0.15000000409781933,0.20000000670552254,0.0,4230.0,4140.0,0.05000000074505806,0.10000000149011612,0.0,4270.0,4100.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-01,4245.0,4200.0,0.15000000223517418,0.20000000298023224,0.0,4265.0,4175.0,0.10000000149011612,0.15000000223517418,0.0,4310.0,4135.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-02,4310.0,4260.0,0.12500000186264515,0.20000000298023224,0.0,4330.0,4240.0,0.10000000149011612,0.15000000223517418,0.0,4375.0,4195.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-05,4300.0,4250.0,0.10000000149011612,0.15000000223517418,0.0,4320.0,4230.0,0.05000000074505806,0.10000000149011612,0.0,4365.0,4185.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-06,4310.0,4260.0,0.10000000149011612,0.15000000223517418,0.0,4330.0,4240.0,0.05000000074505806,0.10000000149011612,0.0,4370.0,4195.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-07,4295.0,4250.0,0.05000000074505806,0.10000000149011612,0.0,4315.0,4225.0,0.05000000074505806,0.10000000149011612,0.0,4360.0,4185.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-08,4315.0,4270.0,0.10000000149011612,0.15000000223517418,0.0,4340.0,4245.0,0.05000000074505806,0.10000000149011612,0.0,4380.0,4205.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-09,4330.0,4280.0,0.10000000149011612,0.15000000223517418,0.0,4350.0,4260.0,0.07500000111758709,0.15000000223517418,0.0,4390.0,4215.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-12,4360.0,4310.0,0.15000000223517418,0.20000000298023224,0.0,4380.0,4290.0,0.05000000074505806,0.10000000149011612,0.0,4425.0,4245.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-13,4390.0,4340.0,0.10000000149011612,0.15000000223517418,0.0,4410.0,4320.0,0.05000000074505806,0.10000000149011612,0.0,4455.0,4275.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-14,4390.0,4345.0,0.7750000134110451,0.8500000238418579,0.0,4415.0,4320.0,0.10000000149011612,0.15000000223517418,0.0,4460.0,4280.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-15,4455.0,4410.0,0.45000001043081284,0.5000000149011612,0.0,4480.0,4385.0,0.10000000149011612,0.15000000223517418,0.0,4525.0,4340.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-16,4440.0,4390.0,0.2000000048428774,0.2500000037252903,0.0,4460.0,4365.0,0.05000000074505806,0.10000000149011612,0.0,4505.0,4320.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-20,4415.0,4365.0,0.07500000111758709,0.15000000223517418,0.0,4440.0,4345.0,0.05000000074505806,0.10000000149011612,0.0,4480.0,4300.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-21,4400.0,4350.0,0.10000000149011612,0.15000000223517418,0.0,4420.0,4330.0,0.05000000074505806,0.10000000149011612,0.0,4465.0,4285.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-22,4395.0,4350.0,0.10000000149011612,0.15000000223517418,0.0,4420.0,4325.0,0.05000000074505806,0.10000000149011612,0.0,4460.0,4280.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-23,4370.0,4325.0,0.15000000409781933,0.20000000670552254,0.0,4395.0,4300.0,0.05000000074505806,0.10000000149011612,0.0,4435.0,4260.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-26,4365.0,4320.0,0.15000000223517418,0.20000000298023224,0.0,4390.0,4295.0,0.05000000074505806,0.10000000149011612,0.0,4430.0,4255.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-27,4410.0,4360.0,0.10000000149011612,0.15000000223517418,0.0,4430.0,4335.0,0.05000000074505806,0.10000000149011612,0.0,4475.0,4295.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-28,4395.0,4345.0,0.10000000149011612,0.15000000223517418,0.0,4415.0,4325.0,0.05000000074505806,0.10000000149011612,0.0,4460.0,4280.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-29,4415.0,4370.0,0.10000000149011612,0.15000000223517418,0.0,4440.0,4345.0,0.05000000074505806,0.10000000149011612,0.0,4485.0,4300.0,0.05000000074505806,0.10000000149011612,0.0
2023-06-30,4480.0,4430.0,0.25000000558793545,0.30000000447034836,0.0,4505.0,4410.0,0.15000000409781933,0.20000000670552254,0.0,4550.0,4365.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-05,4475.0,4430.0,0.05000000074505806,0.10000000149011612,0.0,4500.0,4405.0,0.05000000074505806,0.10000000149011612,0.0,4545.0,4360.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-06,4435.0,4390.0,0.10000000149011612,0.15000000223517418,0.0,4460.0,4365.0,0.05000000074505806,0.10000000149011612,0.0,4505.0,4320.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-07,4440.0,4390.0,0.10000000149011612,0.15000000223517418,0.0,4465.0,4370.0,0.05000000074505806,0.10000000149011612,0.0,4510.0,4325.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-10,4430.0,4380.0,0.05000000074505806,0.10000000149011612,0.0,4450.0,4355.0,0.05000000074505806,0.10000000149011612,0.0,4495.0,4315.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-11,4455.0,4405.0,0.12500000186264515,0.20000000298023224,0.0,4475.0,4385.0,0.05000000074505806,0.10000000149011612,0.0,4520.0,4340.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-12,4495.0,4445.0,0.15000000409781933,0.20000000670552254,0.0,4515.0,4425.0,0.05000000074505806,0.10000000149011612,0.0,4560.0,4380.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-13,4535.0,4485.0,0.10000000149011612,0.15000000223517418,0.0,4560.0,4465.0,0.05000000074505806,0.10000000149011612,0.0,4610.0,4420.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-14,4530.0,4480.0,0.15000000409781933,0.20000000670552254,0.0,4550.0,4455.0,0.05000000074505806,0.10000000149011612,0.0,4595.0,4410.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-17,4555.0,4505.0,0.10000000149011612,0.15000000223517418,0.0,4575.0,4480.0,0.05000000074505806,0.10000000149011612,0.0,4620.0,4435.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-18,4585.0,4535.0,0.15000000409781933,0.20000000670552254,0.0,4605.0,4510.0,0.07500000111758709,0.15000000223517418,0.0,4660.0,4465.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-19,4595.0,4545.0,0.07500000111758709,0.15000000223517418,0.0,4620.0,4525.0,0.05000000074505806,0.10000000149011612,0.0,4670.0,4480.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-20,4555.0,4505.0,0.2000000048428774,0.2500000074505806,0.0,4575.0,4480.0,0.05000000074505806,0.10000000149011612,0.0,4620.0,4435.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-21,4565.0,4515.0,0.15000000409781933,0.20000000670552254,0.0,4590.0,4490.0,0.05000000074505806,0.10000000149011612,0.0,4635.0,4445.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-24,4575.0,4525.0,0.10000000149011612,0.15000000223517418,0.0,4595.0,4500.0,0.05000000074505806,0.10000000149011612,0.0,4640.0,4455.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-25,4600.0,4550.0,0.10000000149011612,0.15000000223517418,0.0,4620.0,4525.0,0.05000000074505806,0.10000000149011612,0.0,4665.0,4480.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-26,4585.0,4535.0,0.25000000558793545,0.30000000447034836,0.0,4605.0,4510.0,0.05000000074505806,0.10000000149011612,0.0,4650.0,4465.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-27,4565.0,4515.0,0.25000000558793545,0.30000000447034836,0.0,4590.0,4490.0,0.10000000149011612,0.15000000223517418,0.0,4635.0,4445.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-28,4605.0,4555.0,0.2000000048428774,0.2500000074505806,0.0,4630.0,4530.0,0.05000000074505806,0.10000000149011612,0.0,4675.0,4485.0,0.05000000074505806,0.10000000149011612,0.0
2023-07-31,4605.0,4555.0,0.10000000149011612,0.15000000223517418,0.0,4630.0,4530.0,0.05000000074505806,0.10000000149011612,0.0,4675.0,4485.0,0.05000000074505806,0.10000000149011612,0.0
2023-08-01,4605.0,4555.0,0.10000000149011612,0.15000000223517418,0.0,4630.0,4530.0,0.05000000074505806,0.10000000149011612,0.0,4675.0,4485.0,0.05000000074505806,0.10000000149011612,0.0
2023-08-02,4530.0,4480.0,0.2000000048428774,0.2500000074505806,0.0,4555.0,4460.0,0.05000000074505806,0.10000000149011612,0.0,4600.0,4415.0,0.05000000074505806,0.10000000149011612,0.0
