,s,r_mid,r_ask,r_bid,sign_crossed,"size_(i) rank of s, trailing 252","crossed_(i) rank of s, trailing 252",size_(ii) top trailing quintile x2,crossed_(ii) top trailing quintile x2,"size_(iii) Kelly by s-quintile, expanding","crossed_(iii) Kelly by s-quintile, expanding",size_(iv) month-end x2,crossed_(iv) month-end x2,tag
2021-09-30,-6.335270172624166e-06,1.507759033407952,1.4300849976989443,1.590562259365936,-1.590562259365936,-1.0,-1.590562259365936,-1.0,-1.590562259365936,-1.0,-1.590562259365936,-1.0,-1.590562259365936,sub_live_ridge
2021-10-01,-3.6899958712891984e-06,-0.6253214048395108,-0.6345727409752391,-0.6155894791142222,0.6155894791142222,-1.0,0.6155894791142222,-1.0,0.6155894791142222,-1.0,0.6155894791142222,-1.0,0.6155894791142222,sub_live_ridge
2021-10-04,-2.6138068405312647e-06,-0.4282763530416368,-0.4428611396699801,-0.41290737791224474,0.41290737791224474,-1.0,0.41290737791224474,-1.0,0.41290737791224474,-1.0,0.41290737791224474,-1.0,0.41290737791224474,sub_live_ridge
2021-10-06,-2.583445929438368e-06,0.10320060483870974,0.0687255859375,0.13997395833333326,-0.13997395833333326,-1.0,-0.13997395833333326,-1.0,-0.13997395833333326,-1.0,-0.13997395833333326,-1.0,-0.13997395833333326,sub_live_ridge
2021-10-08,-7.877284473168128e-07,0.618720823247336,0.5745738636363635,0.6654147245485864,-0.6654147245485864,-1.0,-0.6654147245485864,-1.0,-0.6654147245485864,-1.0,-0.6654147245485864,-1.0,-0.6654147245485864,sub_live_ridge
2021-10-11,6.81507522010599e-08,0.45620804350205124,0.3984219566701872,0.5189755696600693,0.3984219566701872,0.1276595744680851,0.05086237744725794,0.8333333333333334,0.332018297225156,0.31781332776849336,0.12662380790538666,0.9545454545454545,0.3803118677306332,sub_live_ridge
2021-10-13,-1.4322751453735328e-06,-0.3770811890317759,-0.39685641706992203,-0.35596526556275354,0.35596526556275354,-1.0,0.35596526556275354,-1.0,0.35596526556275354,-1.0,0.35596526556275354,-1.0,0.35596526556275354,sub_live_ridge
2021-10-15,-2.522679681546017e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2021-10-18,4.5129988254689404e-08,-0.5252159442409099,-0.5437622138297228,-0.5050979952877175,-0.5437622138297228,0.0851063829787234,-0.046277635219550875,0.8333333333333334,-0.4531351781914357,0.31781332776849336,-0.17281487869198725,0.9545454545454545,-0.5190457495647354,sub_live_ridge
2021-10-20,3.663315151589441e-07,-0.5711922823518657,-0.589675390648829,-0.5509655232351942,-0.589675390648829,0.5531914893617021,-0.32620340759296923,0.8333333333333334,-0.4913961588740242,0.0,0.0,0.9545454545454545,-0.5628719638011549,sub_live_ridge
2021-10-22,5.015712636296687e-07,-1.0,-1.0,-1.0,-1.0,0.6382978723404256,-0.6382978723404256,0.8333333333333334,-0.8333333333333334,0.0,0.0,0.9545454545454545,-0.9545454545454545,sub_live_ridge
2021-10-25,4.3532176241574605e-07,-1.0,-1.0,-1.0,-1.0,0.6170212765957447,-0.6170212765957447,0.8333333333333334,-0.8333333333333334,0.0,0.0,0.9545454545454545,-0.9545454545454545,sub_live_ridge
2021-10-27,5.6139796981272e-07,1.8190104735643997,1.7183314203081048,1.9274337715134768,1.7183314203081048,0.7446808510638298,1.279608504484759,0.8333333333333334,1.4319428502567542,0.0,0.0,0.9545454545454545,1.6402254466577364,sub_live_ridge
2021-10-29,-4.730784803741942e-08,1.372544642857143,1.306640625,1.4423253676470589,-1.4423253676470589,-1.0,-1.4423253676470589,-1.0,-1.4423253676470589,-1.0,-1.4423253676470589,-1.0,-1.4423253676470589,sub_live_ridge
2021-11-01,2.789832403444404e-07,0.24404134372229525,0.1838458025484948,0.3106862946451532,0.1838458025484948,0.4842105263157895,0.08902007281295538,0.8333333333333334,0.15320483545707902,0.0,0.0,0.9545454545454545,0.17548917515992685,sub_live_ridge
2021-11-03,-8.814842159883936e-07,0.30288282912220144,0.23773871527777768,0.3752651744293789,-0.3752651744293789,-1.0,-0.3752651744293789,-1.0,-0.3752651744293789,-1.0,-0.3752651744293789,-1.0,-0.3752651744293789,sub_live_ridge
2021-11-05,-1.2307924151061267e-06,-0.5204198842628103,-0.535819221140283,-0.503963685577312,0.503963685577312,-1.0,0.503963685577312,-1.0,0.503963685577312,-1.0,0.503963685577312,-1.0,0.503963685577312,sub_live_ridge
2021-11-08,6.263507512945068e-09,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.8333333333333334,-0.8333333333333334,0.31781332776849336,-0.31781332776849336,0.9545454545454545,-0.9545454545454545,sub_live_ridge
2021-11-10,-3.101385379745327e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2021-11-12,-1.1379308075726752e-06,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2021-11-15,-4.083805808920257e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2021-11-17,-1.992875256609234e-07,-0.5163352272727273,-0.5413523857724294,-0.4884314716203936,0.4884314716203936,-1.0,0.4884314716203936,-1.0,0.4884314716203936,-1.0,0.4884314716203936,-1.0,0.4884314716203936,sub_live_ridge
2021-11-19,-1.8778476268981486e-07,-0.5084243194650415,-0.5255723320906736,-0.489990234375,0.489990234375,-1.0,0.489990234375,-1.0,0.489990234375,-1.0,0.489990234375,-1.0,0.489990234375,sub_live_ridge
2021-11-22,3.014151404233336e-07,10.31604850795286,9.742046563081965,10.954857978662613,9.742046563081965,0.5376344086021505,5.237659442517185,0.8333333333333334,8.118372135901637,0.0,0.0,0.9545454545454545,9.299226264760057,sub_live_ridge
2021-11-24,5.778591147986302e-07,-1.0,-1.0,-1.0,-1.0,0.8297872340425532,-0.8297872340425532,0.8333333333333334,-0.8333333333333334,0.0,0.0,0.9545454545454545,-0.9545454545454545,sub_live_ridge
2021-11-29,-4.438397255075996e-07,0.7452879615297192,0.6775827842718063,0.8186879705034769,-0.8186879705034769,-1.0,-0.8186879705034769,-1.0,-0.8186879705034769,-1.0,-0.8186879705034769,-1.0,-0.8186879705034769,sub_live_ridge
2021-11-30,-4.639014493177055e-06,-0.7247706325695714,-0.7321428525812771,-0.7169811422606722,0.7169811422606722,-1.0,0.7169811422606722,-1.0,0.7169811422606722,-1.0,0.7169811422606722,-1.0,0.7169811422606722,sub_live_ridge
2021-12-01,-1.0141300048914663e-05,0.5103619653523441,0.46521529871930856,0.5583793136675759,-0.5583793136675759,-1.0,-0.5583793136675759,-1.0,-0.5583793136675759,-1.0,-0.5583793136675759,-1.0,-0.5583793136675759,sub_live_ridge
2021-12-03,-3.4627030066128758e-06,0.1591305800895111,0.1306856836745225,0.1890435987903225,-0.1890435987903225,-1.0,-0.1890435987903225,-1.0,-0.1890435987903225,-1.0,-0.1890435987903225,-1.0,-0.1890435987903225,sub_live_ridge
2021-12-06,-1.77314457160628e-06,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2021-12-08,-2.138679180191934e-07,-0.7048875779356167,-0.7153033088235294,-0.6936807790142883,0.6936807790142883,-1.0,0.6936807790142883,-1.0,0.6936807790142883,-1.0,0.6936807790142883,-1.0,0.6936807790142883,sub_live_ridge
2021-12-10,-1.4037589622145856e-06,1.3453696646341462,1.2679281318258564,1.4282868675573663,-1.4282868675573663,-1.0,-1.4282868675573663,-1.0,-1.4282868675573663,-1.0,-1.4282868675573663,-1.0,-1.4282868675573663,sub_live_ridge
2021-12-13,-1.6493715781398264e-06,0.877410239361702,0.8231049270281539,0.9350500921634237,-0.9350500921634237,-1.0,-0.9350500921634237,-1.0,-0.9350500921634237,-1.0,-0.9350500921634237,-1.0,-0.9350500921634237,sub_live_ridge
2021-12-15,-1.2955807630845895e-06,-0.03430417843507749,-0.061895461309523836,-0.0050406024447586795,0.0050406024447586795,-1.0,0.0050406024447586795,-1.0,0.0050406024447586795,-1.0,0.0050406024447586795,-1.0,0.0050406024447586795,sub_live_ridge
2021-12-17,-7.851250488682373e-06,0.01125795717794209,-0.009664601293103425,0.03308371765037155,-0.03308371765037155,-1.0,-0.03308371765037155,-1.0,-0.03308371765037155,-1.0,-0.03308371765037155,-1.0,-0.03308371765037155,sub_live_ridge
2021-12-20,-1.6668796122519366e-06,-0.7137422167631271,-0.7203685421674193,-0.7067942256965596,0.7067942256965596,-1.0,0.7067942256965596,-1.0,0.7067942256965596,-1.0,0.7067942256965596,-1.0,0.7067942256965596,sub_live_ridge
2021-12-22,8.873642729489663e-07,1.5832533032760763,1.5130562681334179,1.6574847924568963,1.5130562681334179,1.2,1.8156675217601013,0.8333333333333334,1.260880223444515,0.10301911973376685,0.155873724850763,0.9545454545454545,1.4442809832182624,sub_live_ridge
2021-12-23,-1.0485860586134615e-06,-0.05922658609628062,-0.08479108156932091,-0.03219286671326882,0.03219286671326882,-1.0,0.03219286671326882,-1.0,0.03219286671326882,-1.0,0.03219286671326882,-1.0,0.03219286671326882,sub_live_ridge
2021-12-27,-5.074169785639257e-07,0.5871644728438332,0.5474853515625,0.6289318672515534,-0.6289318672515534,-1.0,-0.6289318672515534,-1.0,-0.6289318672515534,-1.0,-0.6289318672515534,-1.0,-0.6289318672515534,sub_live_ridge
2021-12-29,-4.3550280378536514e-07,-0.47569150168879293,-0.4894891292426897,-0.46112737287752825,0.46112737287752825,-1.0,0.46112737287752825,-1.0,0.46112737287752825,-1.0,0.46112737287752825,-1.0,0.46112737287752825,sub_live_ridge
2021-12-31,-3.4196466933503385e-06,0.7947824105295556,0.7493449222876112,0.8426432291666666,-0.8426432291666666,-1.0,-0.8426432291666666,-1.0,-0.8426432291666666,-1.0,-0.8426432291666666,-1.0,-0.8426432291666666,sub_live_ridge
2022-01-03,-4.045591338232256e-07,-0.6552356589902907,-0.6645035351065454,-0.6454411979537615,0.6454411979537615,-1.0,0.6454411979537615,-1.0,0.6454411979537615,-1.0,0.6454411979537615,-1.0,0.6454411979537615,sub_live_ridge
2022-01-05,1.5327299339771463e-06,1.0881635996467098,1.0229084482626738,1.1577690972222223,1.0229084482626738,1.558139534883721,1.5938340938046314,0.8333333333333334,0.8524237068855616,4.043038770561139,4.1356585150605225,0.9545454545454545,0.9764126097052794,sub_live_ridge
2022-01-07,1.0944986313285938e-06,0.24050037399247737,0.20760823986121446,0.2752343749999999,0.20760823986121446,1.372093023255814,0.2848578174839919,0.8333333333333334,0.17300686655101205,4.043038770561139,0.8393681628468465,0.9545454545454545,0.1981715016857047,sub_live_ridge
2022-01-10,2.17749181029128e-06,1.6072205731740064,1.5290039062499998,1.6904297966827149,1.5290039062499998,1.793103448275862,2.741662176724138,1.6666666666666667,2.54833984375,4.043038770561139,6.181822073308178,0.9545454545454545,1.4595037286931816,sub_live_ridge
2022-01-12,9.54719931111073e-07,-0.7999855324074074,-0.80712890625,-0.7922926682692308,-0.80712890625,1.2727272727272727,-1.0272549715909092,0.8333333333333334,-0.672607421875,0.0,0.0,0.9545454545454545,-0.7704412286931818,sub_live_ridge
2022-01-14,-2.0344116547742987e-07,-0.23413681402439024,-0.2523716517857143,-0.21499023437499998,0.21499023437499998,-1.0,0.21499023437499998,-1.0,0.21499023437499998,-1.0,0.21499023437499998,-1.0,0.21499023437499998,sub_live_ridge
2022-01-18,-2.110106614382836e-06,-0.31981582247583384,-0.3369632796908877,-0.30175782428576337,0.30175782428576337,-1.0,0.30175782428576337,-1.0,0.30175782428576337,-1.0,0.30175782428576337,-1.0,0.30175782428576337,sub_live_ridge
2022-01-19,2.7560372403024864e-06,1.8082715022213485,1.7240234375,1.897897391538311,1.7240234375,1.8651685393258426,3.215594276685393,1.6666666666666667,2.8733723958333335,0.0,0.0,0.9545454545454545,1.6456587357954544,sub_live_ridge
2022-01-21,-9.460415025812322e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2022-01-24,-1.708169560632751e-06,1.3442449788209938,1.2863073975974948,1.4051953125,-1.4051953125,-1.0,-1.4051953125,-1.0,-1.4051953125,-1.0,-1.4051953125,-1.0,-1.4051953125,sub_live_ridge
2022-01-26,4.1773730422669154e-05,-0.7995863534634853,-0.8058985883742593,-0.7928497504498698,-0.8058985883742593,2.0,-1.6117971767485186,1.6666666666666667,-1.343164313957099,0.0,0.0,0.9545454545454545,-0.7692668343572475,sub_live_ridge
2022-01-28,-2.3736321735536133e-06,1.3982863593177517,1.3511291825853489,1.4473743503302279,-1.4473743503302279,-1.0,-1.4473743503302279,-1.0,-1.4473743503302279,-1.0,-1.4473743503302279,-1.0,-1.4473743503302279,sub_live_ridge
2022-01-31,-7.0207425335492725e-06,0.7033203666470962,0.6590781648160948,0.7499865767077465,-0.7499865767077465,-1.0,-0.7499865767077465,-1.0,-0.7499865767077465,-1.0,-0.7499865767077465,-1.0,-0.7499865767077465,sub_live_ridge
2022-02-02,-1.933786123376839e-06,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2022-02-04,-6.596237982271729e-06,1.158990083359169,1.1201593994623473,1.199269827067527,-1.199269827067527,-1.0,-1.199269827067527,-1.0,-1.199269827067527,-1.0,-1.199269827067527,-1.0,-1.199269827067527,sub_live_ridge
2022-02-07,-2.046137585488928e-06,0.5891510010784975,0.5509503273212113,0.6292811549516604,-0.6292811549516604,-1.0,-0.6292811549516604,-1.0,-0.6292811549516604,-1.0,-0.6292811549516604,-1.0,-0.6292811549516604,sub_live_ridge
2022-02-09,-4.556217989535744e-06,-0.7668261172740969,-0.7728983651439998,-0.7604202538618045,0.7604202538618045,-1.0,0.7604202538618045,-1.0,0.7604202538618045,-1.0,0.7604202538618045,-1.0,0.7604202538618045,sub_live_ridge
2022-02-11,-2.1804201879270404e-05,-0.9415112567204301,-0.9426218043259953,-0.9403568716335923,0.9403568716335923,-1.0,0.9403568716335923,-1.0,0.9403568716335923,-1.0,0.9403568716335923,-1.0,0.9403568716335923,sub_live_ridge
2022-02-14,4.791129366738661e-06,-0.9003031716417911,-0.9023437412858699,-0.8981754930583556,-0.9023437412858699,1.9120879120879122,-1.7253605602608941,1.6666666666666667,-1.5039062354764499,0.0,0.0,0.9545454545454545,-0.8613281166819666,sub_live_ridge
2022-02-16,2.446191010868123e-07,-0.4801839141069245,-0.49593590229442486,-0.46341561458264546,-0.49593590229442486,0.4782608695652174,-0.23718673587994232,0.8333333333333334,-0.4132799185786874,0.7986540738601594,-0.3960812287409564,0.9545454545454545,-0.47339336128104187,sub_live_ridge
2022-02-18,-6.593067448209516e-06,-0.9302541486082992,-0.9315222537878788,-0.9289381861881805,0.9289381861881805,-1.0,0.9289381861881805,-1.0,0.9289381861881805,-1.0,0.9289381861881805,-1.0,0.9289381861881805,sub_live_ridge
2022-02-22,3.0235191452710914e-07,0.31004754853538774,0.2729707459496731,0.34934895833333335,0.2729707459496731,0.5806451612903226,0.1584991428094876,0.8333333333333334,0.22747562162472756,0.9121854669782182,0.2489999473654951,0.9545454545454545,0.26056298477014245,sub_live_ridge
2022-02-23,1.2181876519845011e-07,-0.013605429378242606,-0.033333333333333326,0.006944404432068785,-0.033333333333333326,0.27956989247311825,-0.009318996415770607,0.8333333333333334,-0.027777777777777773,0.0,0.0,0.9545454545454545,-0.03181818181818181,sub_live_ridge
2022-02-25,-2.548570456547573e-06,-0.2744434432059346,-0.2904483769795929,-0.25769981971153844,0.25769981971153844,-1.0,0.25769981971153844,-1.0,0.25769981971153844,-1.0,0.25769981971153844,-1.0,0.25769981971153844,sub_live_ridge
2022-02-28,-1.1816761169580582e-05,0.6350249558252126,0.6077745225694444,0.6632148774934197,-0.6632148774934197,-1.0,-0.6632148774934197,-1.0,-0.6632148774934197,-1.0,-0.6632148774934197,-1.0,-0.6632148774934197,sub_live_ridge
2022-03-02,-8.658214995123742e-06,-0.7408268942159795,-0.7455911146727418,-0.7358808521567526,0.7358808521567526,-1.0,0.7358808521567526,-1.0,0.7358808521567526,-1.0,0.7358808521567526,-1.0,0.7358808521567526,sub_live_ridge
2022-03-04,-2.523514055908039e-06,0.07105153604531811,0.050766468781651364,0.09213522801639873,-0.09213522801639873,-1.0,-0.09213522801639873,-1.0,-0.09213522801639873,-1.0,-0.09213522801639873,-1.0,-0.09213522801639873,sub_live_ridge
2022-03-07,-1.1897861937206848e-05,0.2160872037331043,0.18931803167854233,0.2440891645286376,-0.2440891645286376,-1.0,-0.2440891645286376,-1.0,-0.2440891645286376,-1.0,-0.2440891645286376,-1.0,-0.2440891645286376,sub_live_ridge
2022-03-09,-8.801772230857133e-06,-0.006547794813848817,-0.030390625000000004,0.018497275296292193,-0.018497275296292193,-1.0,-0.018497275296292193,-1.0,-0.018497275296292193,-1.0,-0.018497275296292193,-1.0,-0.018497275296292193,sub_live_ridge
2022-03-11,-6.802743974228479e-06,0.4199041751515631,0.37631069572551445,0.4663495595807541,-0.4663495595807541,-1.0,-0.4663495595807541,-1.0,-0.4663495595807541,-1.0,-0.4663495595807541,-1.0,-0.4663495595807541,sub_live_ridge
2022-03-14,-8.430848266626006e-06,-0.85680782226805,-0.8599898726851851,-0.8534777694074578,0.8534777694074578,-1.0,0.8534777694074578,-1.0,0.8534777694074578,-1.0,0.8534777694074578,-1.0,0.8534777694074578,sub_live_ridge
2022-03-16,9.587971681736417e-07,1.0594471601490256,1.0052512321221614,1.1166541570489783,1.0052512321221614,1.303370786516854,1.3102150890580981,0.8333333333333334,0.8377093601018012,0.02141966222755802,0.02153214184589322,0.9545454545454545,0.9595579942984267,sub_live_ridge
2022-03-18,-8.997189575137793e-06,-0.7042543003705228,-0.7084002836423298,-0.6999887209668056,0.6999887209668056,-1.0,0.6999887209668056,-1.0,0.6999887209668056,-1.0,0.6999887209668056,-1.0,0.6999887209668056,sub_live_ridge
2022-03-21,-1.9500130640798175e-06,-0.25985917942091863,-0.2813749410329889,-0.23701537158093056,0.23701537158093056,-1.0,0.23701537158093056,-1.0,0.23701537158093056,-1.0,0.23701537158093056,-1.0,0.23701537158093056,sub_live_ridge
2022-03-23,-5.362936797984839e-06,0.44081312567400066,0.40405768950992327,0.4795448122368935,-0.4795448122368935,-1.0,-0.4795448122368935,-1.0,-0.4795448122368935,-1.0,-0.4795448122368935,-1.0,-0.4795448122368935,sub_live_ridge
2022-03-25,-5.441747188369279e-06,1.3773256749679263,1.3292989376067705,1.4273745888157894,-1.4273745888157894,-1.0,-1.4273745888157894,-1.0,-1.4273745888157894,-1.0,-1.4273745888157894,-1.0,-1.4273745888157894,sub_live_ridge
2022-03-28,-1.800196288711158e-06,0.806011921911183,0.7680705661315459,0.8456175233813343,-0.8456175233813343,-1.0,-0.8456175233813343,-1.0,-0.8456175233813343,-1.0,-0.8456175233813343,-1.0,-0.8456175233813343,sub_live_ridge
2022-03-30,-7.846085938787444e-06,0.14221974344673738,0.12163917879537012,0.16356967611526207,-0.16356967611526207,-1.0,-0.16356967611526207,-1.0,-0.16356967611526207,-1.0,-0.16356967611526207,-1.0,-0.16356967611526207,sub_live_ridge
2022-03-31,-1.4380375140714077e-05,1.7492947776925507,1.7116330627119232,1.7880172029416959,-1.7880172029416959,-1.0,-1.7880172029416959,-1.0,-1.7880172029416959,-1.0,-1.7880172029416959,-1.0,-1.7880172029416959,sub_live_ridge
2022-04-01,-5.838533492007881e-06,0.48918902715773394,0.45503337947717304,0.5249869099025326,-0.5249869099025326,-1.0,-0.5249869099025326,-1.0,-0.5249869099025326,-1.0,-0.5249869099025326,-1.0,-0.5249869099025326,sub_live_ridge
2022-04-04,-2.418507288982911e-06,-0.5842304317478936,-0.5938251201923077,-0.574171483875751,0.574171483875751,-1.0,0.574171483875751,-1.0,0.574171483875751,-1.0,0.574171483875751,-1.0,0.574171483875751,sub_live_ridge
2022-04-06,-5.955788589870138e-06,-0.5251040766114914,-0.537601334168838,-0.511912527177825,0.511912527177825,-1.0,0.511912527177825,-1.0,0.511912527177825,-1.0,0.511912527177825,-1.0,0.511912527177825,sub_live_ridge
2022-04-08,-1.9965556387076044e-06,0.37078533126239144,0.34715116099984966,0.3952637352381996,-0.3952637352381996,-1.0,-0.3952637352381996,-1.0,-0.3952637352381996,-1.0,-0.3952637352381996,-1.0,-0.3952637352381996,sub_live_ridge
2022-04-11,-1.6436051142931695e-06,-0.09451941287878785,-0.12115119485294112,-0.06622314453125,0.06622314453125,-1.0,0.06622314453125,-1.0,0.06622314453125,-1.0,0.06622314453125,-1.0,0.06622314453125,sub_live_ridge
2022-04-13,-2.2316938054080433e-06,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2022-04-14,-2.7593170263836082e-06,0.3489300201823917,0.3202294418752727,0.37890625,-0.37890625,-1.0,-0.37890625,-1.0,-0.37890625,-1.0,-0.37890625,-1.0,-0.37890625,sub_live_ridge
2022-04-18,-6.106733632005011e-06,-0.3473227896341463,-0.3628627232142857,-0.33100585937500004,0.33100585937500004,-1.0,0.33100585937500004,-1.0,0.33100585937500004,-1.0,0.33100585937500004,-1.0,0.33100585937500004,sub_live_ridge
2022-04-20,-1.967079774464384e-06,-0.3620914362077131,-0.3833550347222222,-0.3393089357698048,0.3393089357698048,-1.0,0.3393089357698048,-1.0,0.3393089357698048,-1.0,0.3393089357698048,-1.0,0.3393089357698048,sub_live_ridge
2022-04-22,-1.1028011835770015e-05,0.5176610819790275,0.4603908181199794,0.5796064724514303,-0.5796064724514303,-1.0,-0.5796064724514303,-1.0,-0.5796064724514303,-1.0,-0.5796064724514303,-1.0,-0.5796064724514303,sub_live_ridge
2022-04-25,-3.406221670759481e-06,-0.23834810799173234,-0.2586588541666667,-0.21689314529114234,0.21689314529114234,-1.0,0.21689314529114234,-1.0,0.21689314529114234,-1.0,0.21689314529114234,-1.0,0.21689314529114234,sub_live_ridge
2022-04-26,-6.039628941809851e-06,0.14284207764322998,0.12119734101147128,0.16533896927328895,-0.16533896927328895,-1.0,-0.16533896927328895,-1.0,-0.16533896927328895,-1.0,-0.16533896927328895,-1.0,-0.16533896927328895,sub_live_ridge
2022-04-27,-4.584014594743852e-06,-0.6039318647540983,-0.610320060483871,-0.5973307291666667,0.5973307291666667,-1.0,0.5973307291666667,-1.0,0.5973307291666667,-1.0,0.5973307291666667,-1.0,0.5973307291666667,sub_live_ridge
2022-04-29,-1.4213278541130744e-05,0.06922033177143305,0.050571128908595275,0.08854372769493457,-0.08854372769493457,-1.0,-0.08854372769493457,-1.0,-0.08854372769493457,-1.0,-0.08854372769493457,-1.0,-0.08854372769493457,sub_live_ridge
2022-05-02,-2.0727065970056817e-05,0.02411473382757623,0.003935151647376234,0.045122195512820484,-0.045122195512820484,-1.0,-0.045122195512820484,-1.0,-0.045122195512820484,-1.0,-0.045122195512820484,-1.0,-0.045122195512820484,sub_live_ridge
2022-05-03,-1.2204135695081247e-05,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2022-05-04,-1.3948304156324163e-05,-0.14294225771351465,-0.16188269868146343,-0.12312586450856222,0.12312586450856222,-1.0,0.12312586450856222,-1.0,0.12312586450856222,-1.0,0.12312586450856222,-1.0,0.12312586450856222,sub_live_ridge
2022-05-06,-1.2774606030595136e-05,0.14131266345663152,0.12210791375482688,0.16118623418122402,-0.16118623418122402,-1.0,-0.16118623418122402,-1.0,-0.16118623418122402,-1.0,-0.16118623418122402,-1.0,-0.16118623418122402,sub_live_ridge
2022-05-09,-3.559176003876286e-06,-0.27195717729970603,-0.28333285318482504,-0.2602145439021911,0.2602145439021911,-1.0,0.2602145439021911,-1.0,0.2602145439021911,-1.0,0.2602145439021911,-1.0,0.2602145439021911,sub_live_ridge
2022-05-10,-6.328680135128024e-07,-0.7576717100825432,-0.7634759885376348,-0.7515753920351278,0.7515753920351278,-1.0,0.7515753920351278,-1.0,0.7515753920351278,-1.0,0.7515753920351278,-1.0,0.7515753920351278,sub_live_ridge
2022-05-11,-4.397335458142579e-06,0.1166235695422535,0.09503149338455574,0.1390844134425988,-0.1390844134425988,-1.0,-0.1390844134425988,-1.0,-0.1390844134425988,-1.0,-0.1390844134425988,-1.0,-0.1390844134425988,sub_live_ridge
2022-05-13,-1.3508748525883827e-05,-0.6228328818539122,-0.629690459280303,-0.6157165051278289,0.6157165051278289,-1.0,0.6157165051278289,-1.0,0.6157165051278289,-1.0,0.6157165051278289,-1.0,0.6157165051278289,sub_live_ridge
2022-05-16,1.0506464494538885e-07,-0.41012742537076197,-0.4223148748755692,-0.39741465478388505,-0.4223148748755692,0.3037974683544304,-0.12829818983561594,0.8333333333333334,-0.35192906239630767,0.06298926101281116,-0.026601301883129914,0.9545454545454545,-0.4031187441994069,sub_live_ridge
2022-05-17,-1.0327708295550586e-06,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2022-05-18,5.339928488337052e-06,-0.3348711240674408,-0.35224388897579506,-0.31654080543429164,-0.35224388897579506,1.9493670886075949,-0.6866526443325625,1.6666666666666667,-0.5870731482929918,0.0,0.0,0.9545454545454545,-0.33623280311325887,sub_live_ridge
2022-05-19,1.0908072312105124e-05,-1.0,-1.0,-1.0,-1.0,1.95,-1.95,1.6666666666666667,-1.6666666666666667,0.0,0.0,0.9545454545454545,-0.9545454545454545,sub_live_ridge
2022-05-20,-8.371579982946887e-06,1.5374300219497221,1.4915726790009307,1.5850067138671875,-1.5850067138671875,-1.0,-1.5850067138671875,-1.0,-1.5850067138671875,-1.0,-1.5850067138671875,-1.0,-1.5850067138671875,sub_live_ridge
2022-05-23,3.7406070211053863e-06,-0.6527777839099428,-0.6681415985218555,-0.6359223368390585,-0.6681415985218555,1.8518518518518519,-1.2372992565219547,1.6666666666666667,-1.1135693308697592,0.0,0.0,0.9545454545454545,-0.6377715258617711,sub_live_ridge
2022-05-24,3.1089029249277188e-06,-0.4774209138630564,-0.49767591780066434,-0.45546380869965786,-0.49767591780066434,1.8048780487804879,-0.8982443394451015,1.6666666666666667,-0.8294598630011073,0.0,0.0,0.9545454545454545,-0.4750542851733614,sub_live_ridge
2022-05-25,1.9329133246151842e-07,0.006251760997972422,-0.028446624083465544,0.04352030853836086,-0.028446624083465544,0.4578313253012048,-0.0130237556044782,0.8333333333333334,-0.02370552006955462,0.02784067598633913,-0.0007919732440129555,0.9545454545454545,-0.02715359571603529,sub_live_ridge
2022-05-26,1.1454869930229478e-06,-1.0,-1.0,-1.0,-1.0,1.4285714285714286,-1.4285714285714286,0.8333333333333334,-0.8333333333333334,3.6115573189072,-3.6115573189072,0.9545454545454545,-0.9545454545454545,sub_live_ridge
2022-05-27,2.4637287234240856e-07,0.19423684943604336,0.16059640643423911,0.22988576262419302,0.16059640643423911,0.611764705882353,0.09824721334800511,0.8333333333333334,0.13383033869519928,0.6383753333384906,0.10252078449042111,0.9545454545454545,0.15329656977813733,sub_live_ridge
2022-05-31,2.953223535829787e-06,-0.06883351604028343,-0.09506353317937088,-0.041037461039912126,-0.09506353317937088,1.7882352941176471,-0.169995965214875,1.6666666666666667,-0.15843922196561816,0.0,0.0,1.909090909090909,-0.18148492697879895,sub_live_ridge
2022-06-01,-1.4622299462078595e-06,0.7624431326920493,0.7063654119318181,0.8223321283086482,-0.8223321283086482,-1.0,-0.8223321283086482,-1.0,-0.8223321283086482,-1.0,-0.8223321283086482,-1.0,-0.8223321283086482,sub_live_ridge
